READER,ID,BOOK ID,token_id,text,POS_tags,NER_tags,source_file,emotion_text,overall_mood
3235,28452,22409,1,Then came hard rain and wind that for several days blew the ice back into the bay first to one side and then to the other,Then_ADV came_VERB hard_ADJ rain_NOUN and_CONJ wind_NOUN that_ADP for_ADP several_ADJ days_NOUN blew_VERB the_DET ice_NOUN back_ADV into_ADP the_DET bay_NOUN first_ADV to_PRT one_NUM side_NOUN and_CONJ then_ADV to_PRT the_DET other_ADJ,several days_DATE the bay first_LOC,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,,neutral
3235,28452,22409,2,By the thirtieth of June schooners were coming into the bay with passengers and freight and the coast steamers,By_ADP the_DET thirtieth_NOUN of_ADP June_NOUN schooners_NOUN were_VERB coming_VERB into_ADP the_DET bay_NOUN with_ADP passengers_NOUN and_CONJ freight_NOUN and_CONJ the_DET coast_NOUN steamers_NOUN,the thirtieth of June schooners_DATE,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,coming_anticipation coast_positive,hopeful
3235,28452,22409,3,With newspapers and tidings of friends in the states,With_ADP newspapers_NOUN and_CONJ tidings_NOUN of_ADP friends_NOUN in_ADP the_DET states_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,,neutral
3235,28452,22409,4,There were other white women in camp by this time and many strangers at the hotel among others officials and those in authority,There_DET were_VERB other_ADJ white_ADJ women_NOUN in_ADP camp_NOUN by_ADP this_DET time_NOUN and_CONJ many_ADJ strangers_NOUN at_ADP the_DET hotel_NOUN among_ADP others_NOUN officials_NOUN and_CONJ those_DET in_ADP authority_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,time_anticipation authority_positive,curious
3235,28452,22409,5,Sleeping during the day and guarding the house nights,Sleeping_VERB during_ADP the_DET day_NOUN and_CONJ guarding_VERB the_DET house_NOUN nights_NOUN,the day_DATE,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,,neutral
3235,28452,22409,6,Our little sick girl being obliged now to keep her bed continually with no more playing in the sand and sunshine,Our_PRON little_ADJ sick_ADJ girl_NOUN being_VERB obliged_VERB now_ADV to_PRT keep_VERB her_PRON bed_NOUN continually_ADV with_ADP no_DET more_ADV playing_NOUN in_ADP the_DET sand_NOUN and_CONJ sunshine_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,sick_disgust sunshine_joy,nauseating
3235,28452,22409,7,And my whole time was given to her,And_CONJ my_PRON whole_ADJ time_NOUN was_VERB given_VERB to_PRT her_PRON,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,time_anticipation,hopeful
3235,28452,22409,8,They came from the east West north and south all sorry to know of her illness and bringing presents with them,They_PRON came_VERB from_ADP the_DET east_ADJ West_NOUN north_NOUN and_CONJ south_NOUN all_DET sorry_VERB to_PRT know_VERB of_ADP her_PRON illness_NOUN and_CONJ bringing_VERB presents_NOUN with_ADP them_PRON,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,illness_fear,paranoid
3235,28452,22409,9,Or wild fowl for her supper sometimes it was candy nuts or fresh fruit from Nome and with everything she was well pleased and joyous,Or_CONJ wild_ADJ fowl_NOUN for_ADP her_PRON supper_NOUN sometimes_VERB it_PRON was_VERB candy_ADJ nuts_NOUN or_CONJ fresh_ADJ fruit_NOUN from_ADP Nome_NOUN and_CONJ with_ADP everything_NOUN she_PRON was_VERB well_ADV pleased_ADJ and_CONJ joyous_ADJ,Nome_ORG,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,wild_negative pleased_joy joyous_joy,bright
3235,28452,22409,10,There were tiny dishes chairs tables a hundred things dear to a little girls heart and all pleased her immensely,There_DET were_VERB tiny_ADJ dishes_NOUN chairs_NOUN tables_VERB a_DET hundred_ADJ things_NOUN dear_VERB to_PRT a_DET little_ADJ girls_ADJ heart_NOUN and_CONJ all_DET pleased_VERB her_PRON immensely_ADV,a hundred_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,dear_positive pleased_joy,peaceful
3235,28452,22409,11,For a fish bird animal or baby,For_ADP a_DET fish_ADJ bird_NOUN animal_NOUN or_CONJ baby_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,baby_joy,vibrant
3235,28452,22409,12,And young as she is and having seen the great city by the Golden Gate with many of its wonders she is happiest in Chinik,And_CONJ young_ADJ as_ADP she_PRON is_VERB and_CONJ having_VERB seen_VERB the_DET great_ADJ city_NOUN by_ADP the_DET Golden_NOUN Gate_NOUN with_ADP many_ADJ of_ADP its_PRON wonders_NOUN she_PRON is_VERB happiest_ADJ in_ADP Chinik_NOUN,the Golden Gate_FAC Chinik_PRODUCT,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,gate_trust,gentle
3235,28452,22409,13,For which she has a whole heartful of love and the sight of which is better to her than medicine,For_ADP which_DET she_PRON has_VERB a_DET whole_ADJ heartful_NOUN of_ADP love_NOUN and_CONJ the_DET sight_NOUN of_ADP which_DET is_VERB better_ADV to_PRT her_PRON than_ADP medicine_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,love_joy,bright
3235,28452,22409,14,Many were simply passing through on their way up Fish River to the mines,Many_ADJ were_VERB simply_ADV passing_VERB through_ADP on_ADP their_PRON way_NOUN up_ADP Fish_NOUN River_NOUN to_PRT the_DET mines_NOUN,Fish River_LOC,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,,neutral
3235,28452,22409,15,A few remained for the summer here,A_DET few_ADJ remained_VERB for_ADP the_DET summer_NOUN here_ADV,the summer_DATE,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,,neutral
3235,28452,22409,16,And was watched with eager eyes by everyone,And_CONJ was_VERB watched_VERB with_ADP eager_ADJ eyes_NOUN by_ADP everyone_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,eager_anticipation,curious
3235,28452,22409,17,Nothing so delicious as their salads for the French cooks had long ago gone,Nothing_VERB so_ADV delicious_ADJ as_ADP their_PRON salads_NOUN for_ADP the_DET French_ADJ cooks_NOUN had_VERB long_ADJ ago_ADV gone_VERB,French_NORP,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,delicious_joy long_anticipation,vibrant
3235,28452,22409,18,Fresh meats and vegetables we made up for many months of winter dieting,Fresh_ADJ meats_NOUN and_CONJ vegetables_NOUN we_PRON made_VERB up_PRT for_ADP many_ADJ months_NOUN of_ADP winter_NOUN dieting_NOUN,many months of winter_DATE,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,,neutral
3235,28452,22409,19,Affairs connected with my gold claims were with,Affairs_NOUN connected_VERB with_ADP my_PRON gold_NOUN claims_NOUN were_VERB with_ADP,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,gold_positive,peaceful
3235,28452,22409,20,Arranged as well as possible,Arranged_VERB as_ADV well_ADV as_ADP possible_ADJ,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,,neutral
3235,28452,22409,21,I was determined to go to Saint Michael up the Yukon to Dawson and outside and laid my plans accordingly,I_PRON was_VERB determined_VERB to_PRT go_VERB to_PRT Saint_NOUN Michael_NOUN up_ADP the_DET Yukon_NOUN to_PRT Dawson_NOUN and_CONJ outside_ADJ and_CONJ laid_ADJ my_PRON plans_NOUN accordingly_ADV,Saint Michael_PERSON Yukon_LOC Dawson_PERSON,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,determined_positive saint_anticipation,inspiring
3235,28452,22409,22,The latter now grown wilful but still so bright and pretty,The_DET latter_NOUN now_ADV grown_ADJ wilful_NOUN but_CONJ still_ADV so_ADV bright_ADJ and_CONJ pretty_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,pretty_anticipation,hopeful
3235,28452,22409,23,And she is surely about to fulfill it,And_CONJ she_PRON is_VERB surely_ADV about_ADP to_PRT fulfill_VERB it_PRON,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,fulfill_joy,joyful
3235,28452,22409,24,And she like an oasis in a desert place is left here to cheer love and help others,And_CONJ she_PRON like_ADP an_DET oasis_NOUN in_ADP a_DET desert_ADJ place_NOUN is_VERB left_VERB here_ADV to_PRT cheer_VERB love_NOUN and_CONJ help_NOUN others_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,oasis_anticipation desert_anger cheer_anticipation love_joy,restless
3235,28452,22409,25,As she lies upon her cot of pain a tall brown miner enters the living room,As_ADP she_PRON lies_VERB upon_ADP her_PRON cot_NOUN of_ADP pain_NOUN a_DET tall_ADJ brown_NOUN miner_NOUN enters_VERB the_DET living_NOUN room_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,pain_fear,claustrophobic
3235,28452,22409,26,Then her big black eyes glance brightly into blue ones looking down from above,Then_ADV her_PRON big_ADJ black_ADJ eyes_NOUN glance_NOUN brightly_ADV into_ADP blue_ADJ ones_NOUN looking_VERB down_PRT from_ADP above_ADP,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,blue_sadness,melancholic
3235,28452,22409,27,Pricks its way still deeper and small arms go up around his neck,Pricks_NOUN its_PRON way_NOUN still_ADV deeper_ADV and_CONJ small_ADJ arms_NOUN go_VERB up_PRT around_ADV his_PRON neck_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,small_negative,harsh
3235,28452,22409,28,And perhaps he is God,And_CONJ perhaps_ADV he_PRON is_VERB God_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,god_anticipation,hopeful
3235,28452,22409,29,When August came I sailed away,When_ADV August_NOUN came_VERB I_PRON sailed_VERB away_ADV,August_DATE,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,august_positive,sunny
3235,28452,22409,30,To my good missionary friends I had already said good bye and the captain and Mollie were kindly regretful,To_PRT my_PRON good_ADJ missionary_ADJ friends_NOUN I_PRON had_VERB already_ADV said_VERB good_ADJ bye_NOUN and_CONJ the_DET captain_NOUN and_CONJ Mollie_NOUN were_VERB kindly_ADV regretful_ADJ,Mollie_PERSON,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,good_anticipation missionary_positive good_anticipation bye_anticipation captain_positive,restless
3235,28452,22409,31,And stepped into the little boat which was to carry me to the Dora,And_CONJ stepped_VERB into_ADP the_DET little_ADJ boat_NOUN which_DET was_VERB to_PRT carry_VERB me_PRON to_PRT the_DET Dora_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,,neutral
3235,28452,22409,32,So tardy in leaving in summer,So_ADV tardy_ADJ in_ADP leaving_VERB in_ADP summer_NOUN,summer_DATE,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,tardy_negative,dark
3235,28452,22409,33,Farewell to my white faced friends and to the dark skinned ones,Farewell_NOUN to_PRT my_PRON white_ADJ faced_ADJ friends_NOUN and_CONJ to_PRT the_DET dark_NOUN skinned_VERB ones_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3235\28452\3235-28452trans.csv,dark_sadness,gloomy
4898,28461,7345,0,The most interesting of the short excursions we made from Fort Wrangell was the one up the Stickeen River to the head of Steam Navigation from Mt,The_DET most_ADV interesting_ADJ of_ADP the_DET short_ADJ excursions_NOUN we_PRON made_VERB from_ADP Fort_NOUN Wrangell_NOUN was_VERB the_DET one_NUM up_ADP the_DET Stickeen_NOUN River_NOUN to_PRT the_DET head_NOUN of_ADP Steam_NOUN Navigation_NOUN from_ADP Mt_NOUN,Fort Wrangell_FAC the Stickeen River_LOC Steam Navigation_ORG Mt_ORG,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,interesting_positive fort_trust,inspiring
4898,28461,7345,1,Beyond the southern boundary of the territory gashed by stupendous canyons,Beyond_ADP the_DET southern_ADJ boundary_NOUN of_ADP the_DET territory_NOUN gashed_VERB by_ADP stupendous_ADJ canyons_NOUN,,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,,neutral
4898,28461,7345,2,Though most of them are comparatively short as their highest sources lie in the icy solitudes of the range within forty or fifty miles of the coast,Though_ADP most_ADJ of_ADP them_PRON are_VERB comparatively_ADV short_ADJ as_ADP their_PRON highest_ADJ sources_NOUN lie_ADV in_ADP the_DET icy_NOUN solitudes_NOUN of_ADP the_DET range_NOUN within_ADP forty_NOUN or_CONJ fifty_ADJ miles_NOUN of_ADP the_DET coast_NOUN,forty or fifty miles_QUANTITY,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,highest_anticipation lie_anger coast_positive,restless
4898,28461,7345,3,Taku Stickeen and perhaps others head beyond the range with some of the southwest branches of the Mackenzie and Yukon the largest side branches,Taku_NOUN Stickeen_NOUN and_CONJ perhaps_ADV others_NOUN head_VERB beyond_ADP the_DET range_NOUN with_ADP some_DET of_ADP the_DET southwest_ADJ branches_NOUN of_ADP the_DET Mackenzie_NOUN and_CONJ Yukon_NOUN the_DET largest_ADJ side_NOUN branches_NOUN,Taku Stickeen_PERSON Mackenzie_LOC,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,,neutral
4898,28461,7345,4,Are still occupied by glaciers which descend in showy ranks,Are_NOUN still_ADV occupied_VERB by_ADP glaciers_NOUN which_DET descend_VERB in_ADP showy_NOUN ranks_NOUN,showy_GPE,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,showy_negative,dark
4898,28461,7345,5,That line the banks of the rivers or even stretching all the way across the main canyons compelling the rivers to find a channel beneath them,That_DET line_NOUN the_DET banks_NOUN of_ADP the_DET rivers_NOUN or_CONJ even_ADV stretching_VERB all_DET the_DET way_NOUN across_ADP the_DET main_ADJ canyons_NOUN compelling_VERB the_DET rivers_NOUN to_PRT find_VERB a_DET channel_NOUN beneath_ADP them_PRON,,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,main_positive compelling_positive,sunny
4898,28461,7345,6,Because it was the best way to the Mackenzie River Cassiar gold mines,Because_ADP it_PRON was_VERB the_DET best_ADJ way_NOUN to_PRT the_DET Mackenzie_NOUN River_NOUN Cassiar_NOUN gold_NOUN mines_NOUN,the Mackenzie River_LOC,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,gold_positive,inspiring
4898,28461,7345,7,And sometimes to Telegraph Creek,And_CONJ sometimes_ADV to_PRT Telegraph_NOUN Creek_NOUN,Telegraph Creek_FAC,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,,neutral
4898,28461,7345,8,Then curving southward and receiving numerous tributaries from the north it enters the coast range and sweeps across it through a magnificent canyon three thousand to five thousand feet deep,Then_ADV curving_VERB southward_NOUN and_CONJ receiving_VERB numerous_ADJ tributaries_NOUN from_ADP the_DET north_NOUN it_PRON enters_VERB the_DET coast_NOUN range_NOUN and_CONJ sweeps_NOUN across_ADP it_PRON through_ADP a_DET magnificent_ADJ canyon_NOUN three_NUM thousand_NOUN to_PRT five_NUM thousand_NOUN feet_NOUN deep_ADJ,three thousand to five thousand feet_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,receiving_anticipation coast_positive magnificent_anticipation,hopeful
4898,28461,7345,9,Of form and sculpture and are wonderfully adorned and enlivened with glaciers and waterfalls,Of_ADP form_NOUN and_CONJ sculpture_NOUN and_CONJ are_VERB wonderfully_ADV adorned_VERB and_CONJ enlivened_VERB with_ADP glaciers_NOUN and_CONJ waterfalls_NOUN,,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,sculpture_positive wonderfully_joy,pleasant
4898,28461,7345,10,The most striking features are the glaciers hanging over the cliffs descending the side canyons and pushing forward to the river greatly enhancing the wild beauty of all the others,The_DET most_ADV striking_ADJ features_NOUN are_VERB the_DET glaciers_NOUN hanging_VERB over_ADP the_DET cliffs_NOUN descending_VERB the_DET side_NOUN canyons_NOUN and_CONJ pushing_VERB forward_ADV to_PRT the_DET river_NOUN greatly_ADV enhancing_VERB the_DET wild_ADJ beauty_NOUN of_ADP all_DET the_DET others_NOUN,,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,striking_positive hanging_anger forward_positive wild_negative beauty_joy,peaceful
4898,28461,7345,11,Gliding along the swift flowing river the views change with bewildering rapidity,Gliding_VERB along_ADP the_DET swift_NOUN flowing_VERB river_VERB the_DET views_NOUN change_NOUN with_ADP bewildering_NOUN rapidity_NOUN,,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,swift_positive change_fear,peaceful
4898,28461,7345,12,You enjoy the countless rejoicing waterfalls the gentle breathing of warm winds the colors of the young leaves and flowers,You_PRON enjoy_VERB the_DET countless_NOUN rejoicing_VERB waterfalls_VERB the_DET gentle_ADJ breathing_NOUN of_ADP warm_ADJ winds_VERB the_DET colors_NOUN of_ADP the_DET young_ADJ leaves_NOUN and_CONJ flowers_NOUN,,train-clean-100\LibriSpeech\train-clean-100\4898\28461\4898-28461trans.csv,enjoy_anticipation rejoicing_anticipation,restless
